"AllY1","AllY2","AllY3","ace.or1","ace.or2","ace.cond.or1","ace.cond.or2","betaE1","betaE2","betaU1","betaU2"
46305,634,3061,4.16355508270846,7.5973409240324,1.21493695920579,2.00804697142678,1,2,4,4
46295,622,3083,3.66269739381074,7.49514974519506,1.04150546726286,2.05743810177349,1,2,4,4
46338,621,3041,4.04569295986322,7.50056859692559,1.05950442167218,1.96274080224467,1,2,4,4
46212,663,3125,3.65897190807892,7.7160069914462,1.01892761498982,1.98399952085497,1,2,4,4
46379,636,2985,3.49179973388531,8.23879313172648,0.923355390994982,2.23147349267119,1,2,4,4
46400,626,2974,3.45793293118544,7.6124490123147,0.919740802564637,2.00897204980226,1,2,4,4
46277,684,3039,3.55907261544255,7.45334261387549,0.964429893816498,1.97284237791312,1,2,4,4
46320,619,3061,3.76984126984127,8.38925652004671,1.04710120149534,2.29669515142632,1,2,4,4
46384,606,3010,3.76686627101118,7.29470659565473,0.950744332199522,1.94498848547082,1,2,4,4
46370,600,3030,4.02240540273504,8.2866850340793,1.0554598731414,2.19918441360088,1,2,4,4
46293,598,3109,3.2929662900202,8.7900251309686,0.83236276686938,2.45069547738041,1,2,4,4
46336,647,3017,3.79181821786939,7.89931140569529,1.02836095223769,2.04176455425208,1,2,4,4
46348,655,2997,3.51252159640636,7.32900631603558,0.844605894904874,1.8708763232673,1,2,4,4
46443,575,2982,3.54627771702143,7.59526437693762,0.953581336733173,1.95068463249378,1,2,4,4
46431,631,2938,4.13233882948431,7.08980252744602,1.07051294747507,1.93851758285598,1,2,4,4
46247,701,3052,3.86518061277143,7.82022876343147,1.05354657167549,2.13937618760846,1,2,4,4
46376,617,3007,4.0897648052954,7.76506193664772,1.0960878978753,2.0647655481925,1,2,4,4
46281,656,3063,3.65273525670208,7.03057809772219,0.960719510142541,1.92830003696541,1,2,4,4
46358,620,3022,3.59663624243667,7.91405544983058,0.950579398233407,2.15502004981405,1,2,4,4
46351,590,3059,3.42793426305801,7.44644896094999,0.907655959410824,1.88699225033659,1,2,4,4
46301,661,3038,3.71550171250804,7.55351258581236,0.972220972159502,1.98354193895397,1,2,4,4
46392,618,2990,4.40863388810603,7.31270695531625,1.22576094981731,1.89215658508897,1,2,4,4
46355,604,3041,4.26330134185762,7.76134336387987,1.09038568958386,2.03022531050697,1,2,4,4
46302,644,3054,3.84404680024441,7.69806888412245,1.01270479747126,2.07222877680025,1,2,4,4
46240,652,3108,3.92797634464301,7.94566283047959,1.0144572728658,2.17568147399381,1,2,4,4
46355,633,3012,4.27325884388485,8.67519911777142,1.0890644548913,2.30565786315793,1,2,4,4
46388,622,2990,3.21532339402645,6.85071745803936,0.882826293480129,1.82149322487244,1,2,4,4
46274,651,3075,3.70390359177986,7.41648332497569,0.946946296195128,1.92707057364474,1,2,4,4
46394,606,3000,3.54527162977867,8.19675434647458,0.95858679313279,2.20221117079099,1,2,4,4
46315,609,3076,3.29964252767528,7.55837854087496,0.859077426415557,1.95739287098959,1,2,4,4
46352,613,3035,3.58841056384176,7.10239433956631,0.9790290561322,1.92590961530014,1,2,4,4
46362,655,2983,4.61846265651237,7.92561693707964,1.17920663256103,2.09520413582706,1,2,4,4
46437,633,2930,3.63720369922378,7.89849783184895,0.892744424179565,2.16252492860167,1,2,4,4
46350,591,3059,3.28574013157895,7.36561316442471,0.882092559872861,1.90850922406725,1,2,4,4
46383,631,2986,3.76719795610941,7.52588531482529,1.0110038256506,1.95629253657111,1,2,4,4
46361,630,3009,3.66288119008101,7.55280723401255,0.979994733285756,1.93561218218985,1,2,4,4
46257,626,3117,4.0188684928701,7.63187921258525,1.08752094738367,2.03656846323054,1,2,4,4
46318,678,3004,3.71014617453855,8.17612094422823,1.02833980839483,2.20696172705188,1,2,4,4
46120,658,3222,3.72592305811765,7.7185317333252,0.981790583765442,1.99360485417439,1,2,4,4
46395,600,3005,3.92158270709272,7.59494065295651,1.00097808739599,1.97496294254251,1,2,4,4
46357,642,3001,3.87541565154932,7.61422868549297,1.0265184500247,1.95532769050861,1,2,4,4
46268,649,3083,3.97737826604374,7.62702021361297,1.09148193435017,1.96572714418698,1,2,4,4
46454,644,2902,3.93767354730695,7.64198480950631,1.12747663156221,2.0226853394543,1,2,4,4
46325,603,3072,4.3491564288897,6.99312741207929,1.16980001810353,1.85478510607495,1,2,4,4
46412,632,2956,3.59130355431857,7.98347974722064,0.950292897784711,2.1000024051431,1,2,4,4
46237,686,3077,4.05756216191476,8.01828264208012,1.10648451708028,2.17227329322552,1,2,4,4
46257,663,3080,3.09605213764338,8.13193800552377,0.791944561051395,2.19011287905291,1,2,4,4
46229,667,3104,4.03694933920705,7.89610557280135,1.06873720668087,2.0555526155324,1,2,4,4
46327,619,3054,3.99123229266951,7.24730229120473,1.07080641604886,1.92638804976087,1,2,4,4
46252,645,3103,3.53143636758276,7.07752529113659,0.985721094952672,1.77562950525988,1,2,4,4
46316,662,3022,3.84391724813319,7.57773508419798,1.07166916062571,2.06231591718754,1,2,4,4
45098,844,4058,4.0876493433037,8.60858607122004,1.00420618702576,2.11067258706906,1,2,5,5
45090,844,4066,4.28904770279417,8.44607138358784,1.1004140554201,2.13007046778804,1,2,5,5
45120,782,4098,3.76936593785722,7.76737385709024,0.924598637428764,1.85311888132503,1,2,5,5
45324,803,3873,3.91325825489317,8.38166535616518,0.953122451831442,2.11640854436361,1,2,5,5
45156,827,4017,3.75908170175116,8.19322827411063,0.936458382689256,2.07424826158983,1,2,5,5
45178,798,4024,3.94533782214143,8.04975048145885,0.93430270325934,1.95170744185274,1,2,5,5
45154,834,4012,3.60752288098259,8.70436384516005,0.907300376494071,2.23791343458121,1,2,5,5
45181,824,3995,4.21134079677905,8.59931199486926,0.983737303233178,2.05115962922757,1,2,5,5
45068,815,4117,4.06880009735089,8.61939809215136,1.0670974286266,2.10585013291605,1,2,5,5
45176,826,3998,3.92526220518554,7.50616934307351,0.933034210176675,1.83217131360992,1,2,5,5
45221,809,3970,4.12304953914166,8.39573902892267,1.0987357821862,2.15540260134278,1,2,5,5
45165,906,3929,3.94938051484942,8.39102900265853,0.916185269379059,2.0653885103558,1,2,5,5
45096,827,4077,4.21805426878159,7.87873640183926,1.08561777427799,1.96460079514642,1,2,5,5
45171,847,3982,4.22191267823426,7.83319376460752,1.0307929851844,1.89557121112406,1,2,5,5
45165,796,4039,3.75776259486765,7.65252670701623,0.899090446184861,1.83127424786037,1,2,5,5
45181,831,3988,3.5911438629973,8.34101985966205,0.908720945207845,1.97769073619385,1,2,5,5
45129,849,4022,3.80448354143019,7.93604011571885,0.952007681852207,1.95902683978703,1,2,5,5
45082,873,4045,3.75163933912542,8.49926246048931,0.906440594421169,2.12332788483122,1,2,5,5
45130,824,4046,3.83009255023349,8.64183380089775,0.975485134806816,2.12987999032243,1,2,5,5
45132,852,4016,4.26783565221917,8.26545327335519,1.06798137569712,1.99798837624273,1,2,5,5
45128,818,4054,4.26377905750085,8.38781780486574,0.994457859074927,2.00887484642038,1,2,5,5
45292,809,3899,4.65911069490784,8.28035696776663,1.17352174574961,1.99832783538746,1,2,5,5
45095,809,4096,4.41556627859477,8.42938014788325,0.9758298737289,1.99901102297998,1,2,5,5
45127,848,4025,4.00160105013227,7.78961940570754,0.957992619978657,1.8358438271265,1,2,5,5
45098,857,4045,3.90052178498528,7.63934236335551,1.0174353250208,1.88822499826929,1,2,5,5
45303,811,3886,3.82804920680175,7.98612564941312,0.97981860304999,1.94048911589486,1,2,5,5
45077,835,4088,3.75395982611288,8.05962222194742,0.95307653889411,1.99008589637341,1,2,5,5
45230,789,3981,4.11365342225489,7.82227205381215,1.04365745082507,1.97543800218298,1,2,5,5
45175,818,4007,4.16455138360539,8.2539103991111,1.09277037855617,2.00561589114607,1,2,5,5
45111,790,4099,3.68694193064705,7.26714697724318,0.90388348043474,1.75589118543474,1,2,5,5
45219,855,3926,3.98413392096589,8.55216268403315,1.00535276162548,2.04944429569264,1,2,5,5
45221,853,3926,4.08529059544021,8.73518505184332,0.937755067879113,2.14812452830877,1,2,5,5
45226,827,3947,4.08474248264824,8.11275941724966,0.997105099824828,1.99512778389596,1,2,5,5
45180,820,4000,4.17607076200713,7.87765660542639,1.03193150737425,1.94350562842903,1,2,5,5
45190,814,3996,4.5488569934889,8.15503807740186,1.09391315001955,2.02152520827389,1,2,5,5
45058,845,4097,4.86098218964654,7.69458591471938,1.13816489528607,1.86879519710684,1,2,5,5
45198,826,3976,3.73963528837697,9.19247083639454,0.912667106402108,2.17016797398481,1,2,5,5
45177,877,3946,4.79960339954445,8.68140643351563,1.13667042147348,2.02010388262266,1,2,5,5
45117,830,4053,3.8246781274955,7.96092199329461,0.8833649147229,1.95342098580365,1,2,5,5
45209,784,4007,3.88110328967664,8.15249703638409,0.959643436349162,1.94886201429489,1,2,5,5
45104,826,4070,4.12350529930943,7.65051193321043,1.02173538301358,1.83214455866155,1,2,5,5
45191,796,4013,4.14860889640429,8.87762440738857,1.04058981886165,2.17575785390301,1,2,5,5
45142,847,4011,4.33811577012673,8.65293715962436,1.15804685886396,2.19019720893335,1,2,5,5
44990,806,4204,4.44678635807969,8.6287829407373,0.996944525585558,2.08484856937015,1,2,5,5
45078,832,4090,4.48683886563556,7.8202258533726,1.06093554758032,1.91914669810012,1,2,5,5
45185,784,4031,4.63784676934801,8.72881855915818,1.11134064145634,2.07467590593374,1,2,5,5
45267,795,3938,3.78625421051338,7.95135766006098,0.871264056584393,1.92633964505512,1,2,5,5
45251,818,3931,3.44117475450313,7.98485413561141,0.817759926425209,1.93179764043877,1,2,5,5
45251,811,3938,3.82786244032836,8.16630127488939,0.928949855067623,1.99404624340158,1,2,5,5
45160,772,4068,3.77887109486394,8.94490138289157,0.91316536502983,2.15288561579994,1,2,5,5
45132,858,4010,4.63651252989289,7.64404461691906,1.08535384689229,1.86727543957287,1,2,5,5
45157,816,4027,3.65081528485076,7.81821934104527,0.878976942486517,1.98453794121282,1,2,5,5
45218,816,3966,3.94590367341232,8.3803644862543,0.929007716701625,2.04255085685543,1,2,5,5
45246,766,3988,4.54123215086242,7.79708983137387,1.08736455538115,1.89667555668699,1,2,5,5
45243,779,3978,4.22931055013098,7.32739300173511,1.00530938366017,1.81823140002539,1,2,5,5
45109,861,4030,4.43106709664998,8.54065469653969,1.0319356670447,1.99783243588905,1,2,5,5
45287,783,3930,4.17286918513023,8.38644516943538,1.10847150634224,2.13520806297949,1,2,5,5
45091,829,4080,3.55501953080964,7.97914388269889,0.903690453348432,2.00125492797109,1,2,5,5
45277,824,3899,4.23316028309519,8.67413576881247,1.06617149098532,2.19428174440456,1,2,5,5
45058,869,4073,4.08152323549128,8.29065485884621,0.977913311521801,2.01061644992937,1,2,5,5
45151,848,4001,3.96624391800271,7.80549631777198,0.929584060257736,1.8935113672256,1,2,5,5
45109,882,4009,3.73857521983118,8.20418534971446,0.937756597961298,2.00053660371864,1,2,5,5
45272,795,3933,3.77434244135651,7.71756076353595,0.90627426503024,1.86684561051915,1,2,5,5
45113,764,4123,3.68982097432808,7.83360576950697,0.893926674274663,2.01049686586338,1,2,5,5
45056,879,4065,3.86101020988398,8.00793266518331,0.991342832626111,2.01571060124075,1,2,5,5
45203,818,3979,4.05256866767145,7.92621658790293,1.02792024012064,1.97217924952176,1,2,5,5
45042,866,4092,4.02195844995,8.30086091369631,0.953244373052936,1.99632287711437,1,2,5,5
45165,843,3992,3.89331612086187,8.48167880165765,1.03399949828396,2.07603036645804,1,2,5,5
45050,848,4102,4.34301246173087,8.13623093285463,1.07891476244099,1.97568128559247,1,2,5,5
45144,837,4019,4.68849792740648,8.08935862034398,1.06736639710023,2.00663183020172,1,2,5,5
45235,853,3912,4.52516503811595,9.09255739006912,1.06678004098079,2.22785440117727,1,2,5,5
45194,842,3964,4.32364179998609,7.85564371163074,1.06013665666799,1.84451659602144,1,2,5,5
45160,798,4042,3.86446546630154,7.9666030059698,0.957252227122363,1.96672411834512,1,2,5,5
45188,787,4025,5.15877514096877,8.20874780729902,1.30972531929691,2.04081503396844,1,2,5,5
45204,781,4015,3.77015160547839,7.48350301168046,0.917706892920441,1.88542297117784,1,2,5,5
45125,821,4054,3.82274086637129,8.39169664743725,0.906176753439475,2.02851742085233,1,2,5,5
44890,903,4207,4.36136252001164,8.17093160663402,1.09686299599162,2.00642787644154,1,2,5,5
45142,783,4075,3.88221903395505,7.90523760086873,0.896818767042381,1.88945463769431,1,2,5,5
45162,871,3967,4.09532286825975,8.81672716727043,0.970313480289766,2.07169902676899,1,2,5,5
45245,825,3930,4.19083178756873,8.92908948549388,1.04943976622383,2.25669275718859,1,2,5,5
45180,796,4024,4.17395680128558,8.02719962203682,1.02877878349233,1.92645361899301,1,2,5,5
45117,865,4018,4.45967965775291,7.96846244514915,1.07739766010648,2.02106448328644,1,2,5,5
45168,794,4038,3.683781564561,8.35168375732224,0.887200447308101,2.10325795324908,1,2,5,5
45073,866,4061,3.89016748571967,8.63840362617986,0.926428834309914,2.08427919340091,1,2,5,5
45247,803,3950,4.10274501878358,7.73313452553616,0.96274302003856,1.86107822868352,1,2,5,5
45038,887,4075,4.14749040946373,8.41390985679086,1.05019862787466,2.04471308880727,1,2,5,5
45136,845,4019,4.17881281321956,8.47606127757973,1.00283947244112,2.06393068029533,1,2,5,5
45094,829,4077,3.81987222770477,8.23571393512322,0.891150883040553,1.98395099938138,1,2,5,5
45077,824,4099,4.78786669851887,7.70215458698605,1.17670358702027,1.89694046626619,1,2,5,5
45281,776,3943,4.32356460095087,8.29971818686166,0.949908405923344,2.05410352586538,1,2,5,5
45198,842,3960,3.51099088981261,8.37850098705283,0.824740462596051,1.98229006049634,1,2,5,5
45165,865,3970,4.30221811795801,8.27342253326239,1.02874748179869,2.04854307467662,1,2,5,5
45126,812,4062,4.47157808824235,7.99852543410267,1.12967977451652,2.03086534020399,1,2,5,5
45164,821,4015,3.28395817075074,8.19065771812081,0.79203715928393,1.96647377252244,1,2,5,5
45265,829,3906,4.0484363500583,8.01418807755363,1.00996808423714,2.00431511803489,1,2,5,5
45128,822,4050,4.45036593985576,8.10886820474863,1.09207676042382,2.02632873856825,1,2,5,5
45174,851,3975,3.9407411789646,8.23536266335728,0.929541369964454,1.98868594153116,1,2,5,5
45205,828,3967,4.19412319379516,8.32576383437991,1.10113053474073,2.04357014827747,1,2,5,5
45259,795,3946,4.53913946424812,8.21249941273816,1.133167326954,2.04024838361109,1,2,5,5
45218,828,3954,4.51690460343118,7.59282187813138,1.13705106848353,1.83495217472295,1,2,5,5
45144,872,3984,4.69153220283264,8.66045823648384,1.13996567406232,2.09255660521725,1,2,5,5
45155,822,4023,4.06291142496278,8.85792192987483,0.988471634599164,2.24225158614835,1,2,5,5
45062,866,4072,4.22555002462471,8.72924702480659,0.996861621314279,2.14584194071304,1,2,5,5
45079,852,4069,4.01692517603624,7.55321458405592,0.947455380949325,1.85773875532472,1,2,5,5
45101,853,4046,3.97256280953498,8.05403217344755,1.00405361044718,1.95361574577976,1,2,5,5
45116,858,4026,4.08196680809655,8.13188569878806,0.942135323755889,1.98839509826722,1,2,5,5
45237,847,3916,4.55828273061303,7.34230269729384,1.17755257084364,1.85455826781481,1,2,5,5
45119,862,4019,3.89462237637568,8.47806294095478,0.984657676716302,2.01391358413553,1,2,5,5
44950,862,4188,3.79963512070274,8.02625010984352,0.935188267739903,1.95093717115885,1,2,5,5
45143,804,4053,3.96928182312086,8.72731960857678,0.955669321702219,2.13731326981833,1,2,5,5
45133,829,4038,4.87803875938416,9.1480700713272,1.21450008632595,2.18729539701104,1,2,5,5
45129,808,4063,3.93997471048969,7.86731305023337,0.925100757935804,1.914745038993,1,2,5,5
45143,848,4009,3.50493501921129,7.73409354640363,0.826504217867442,1.91071458106674,1,2,5,5
45229,885,3886,3.82267774593195,8.6195093265104,0.902171302495591,2.14409318129223,1,2,5,5
45041,848,4111,4.58123992244335,8.83842974302371,1.13829457214399,2.13216883722503,1,2,5,5
45176,793,4031,3.78650235523868,7.97974651872508,0.899048386136543,1.96754511553211,1,2,5,5
45233,817,3950,4.06670248727371,7.70858283212616,1.06465995307362,1.92415937584353,1,2,5,5
45224,876,3900,4.481549138692,8.08447826023584,1.0784763266284,1.92340535358486,1,2,5,5
45029,809,4162,4.15229194411605,8.18580659647491,1.04322394926073,2.02778990379637,1,2,5,5
45101,792,4107,4.49503896229611,8.19584171696848,1.12072493757956,2.04979990474932,1,2,5,5
45278,800,3922,4.14171161405754,8.08754740819099,1.09860856178202,2.02317914364294,1,2,5,5
45023,856,4121,4.00091774041548,8.43455012260205,0.948768462857001,2.05475497133902,1,2,5,5
45186,846,3968,4.0525787965616,7.59348505935325,1.04058510445213,1.82899105652661,1,2,5,5
45102,870,4028,3.90622670539993,7.81712838913612,0.941616777220016,1.92462857845856,1,2,5,5
45187,804,4009,4.56646464457152,8.13769595421814,1.15833639568905,1.98598799292541,1,2,5,5
45010,860,4130,4.25023431396381,7.91238589266219,1.12591596640359,1.9433041100479,1,2,5,5
45132,887,3981,4.14761739301864,8.26907176199615,1.03433808686802,1.9870711736775,1,2,5,5
45073,814,4113,4.62890838085429,8.73644236428629,1.1945481284643,2.27565316769168,1,2,5,5
45209,833,3958,4.81547500999706,7.61048146579392,1.17654517254478,1.87253474928776,1,2,5,5
45073,801,4126,4.04493896806297,7.96693687424285,1.0100000969116,1.90635134606618,1,2,5,5
45068,827,4105,4.3539415783424,8.02856950821268,1.08654958102114,1.91385171455644,1,2,5,5
45154,795,4051,3.82099311014974,8.32481711357213,0.937330494246138,1.94904336614329,1,2,5,5
45229,845,3926,4.05909439754413,8.06860049398463,0.934875117939794,1.97213685069363,1,2,5,5
45151,824,4025,4.23359140375238,9.15039597899892,1.03264500852996,2.25102182802757,1,2,5,5
45140,876,3984,4.41797219866013,9.13919469432854,1.00412474316438,2.25926500907061,1,2,5,5
45328,829,3843,3.93312752209741,8.14017196990885,0.980800621761455,1.95573842124764,1,2,5,5
45108,803,4089,4.52141768518875,7.7994923226308,1.07683171712463,1.87149226139026,1,2,5,5
45071,835,4094,3.9728733513648,7.82155988218975,0.991529969777462,1.91385486395095,1,2,5,5
45123,861,4016,4.60444349322116,8.90357717379499,1.11113896540849,2.1611554542166,1,2,5,5
45192,815,3993,4.3208121669437,8.20199853770264,1.03631608697315,2.00021497305926,1,2,5,5
45126,866,4008,3.85003206064041,7.99953823128452,0.976210777295354,1.9772140659459,1,2,5,5
45070,890,4040,4.26298294273581,8.00862357044337,1.05361040250362,2.00204659174943,1,2,5,5
45168,848,3984,3.87142912924639,8.08919413919414,0.978253083111171,1.93392088083978,1,2,5,5
45077,805,4118,3.85489236479267,8.25415928584386,0.983941224310433,2.06109733855965,1,2,5,5
45151,838,4011,3.60584470135668,7.39598582666129,0.900441406292938,1.76217497470658,1,2,5,5
45055,866,4079,3.80137758794586,7.743459685357,0.882586155164027,1.93462888607881,1,2,5,5
45175,851,3974,4.02997755022829,8.63223050176086,0.997493670761071,2.12664687096961,1,2,5,5
45242,794,3964,3.82687742950637,8.14700699456686,0.884709198204625,1.99546885821267,1,2,5,5
45135,831,4034,3.98581789953331,7.82336279006793,1.00614630831641,1.82952619304431,1,2,5,5
45166,812,4022,3.52211255947409,7.52072610285954,0.885291029831674,1.7651703821119,1,2,5,5
45140,860,4000,4.32057765415292,8.28910824018967,1.03606586655745,2.01644450668819,1,2,5,5
45142,880,3978,4.01163645663502,8.73501486525367,0.949592774331177,2.05220827994122,1,2,5,5
45225,813,3962,4.15018880961563,7.95217235254772,1.01982756709456,1.90844564657726,1,2,5,5
45105,841,4054,3.93889765653753,7.98986342284289,1.02071282509528,1.94374047220904,1,2,5,5
